x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,0_9,0_10,0_11,0_12,0_13,0_14,0_15,0_16,0_17,0_18,0_19,0_20,Lable,Location
0.379594684,0.836876869,0.265262961,0.813672304,0.13839905,0.721879959,0.119093724,0.60039711,0.231548756,0.544440269,0.175763041,0.44971323,0.122135743,0.276792347,0.130611181,0.413817436,0.160340175,0.501164198,0.250457734,0.412033916,0.197309047,0.215572059,0.201472044,0.389179856,0.228899524,0.47745803,0.329014957,0.40310818,0.290467024,0.20193556,0.276456326,0.359218895,0.291253179,0.464756519,0.410909295,0.420389354,0.380656213,0.251047373,0.343619972,0.333295405,0.339354098,0.420159638,0.116662738,0.267207079,0.351828689,0.327775474,0.437542023,0.616424997,0.49088906,0.40096825,0.444035907,0.647493413,0.481830147,0.389731874,0.436707665,0.641166286,0.488666206,0.382462778,0.417663088,0.585830458,0.504864805,0.418655653,E,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\E22.jpg
0.574782908,0.753971934,0.492835075,0.723386407,0.414812237,0.634622276,0.40110755,0.552814722,0.46469152,0.535809159,0.467623562,0.461488873,0.435752839,0.332431972,0.418075651,0.416006565,0.433896929,0.490296602,0.511948764,0.446696162,0.477202386,0.299881995,0.45747757,0.407841146,0.477893382,0.488252044,0.559021771,0.44555974,0.530228734,0.290059268,0.500372589,0.38821736,0.511149704,0.47223115,0.610671043,0.458135992,0.579514146,0.331969172,0.543090582,0.378505617,0.543351471,0.442075312,0.087469548,0.199586965,0.265758074,0.244366753,0.311495533,0.44387532,0.372528865,0.298954076,0.313634389,0.464456275,0.365468282,0.282833238,0.308814661,0.466047246,0.373246975,0.288837418,0.298004803,0.422029284,0.376801484,0.313476376,E,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\E23.jpg
0.581573129,0.758226395,0.501616597,0.724829674,0.426028281,0.631159246,0.421975225,0.55036813,0.489638954,0.539232016,0.481319696,0.462911248,0.453622192,0.337638736,0.436543465,0.425209314,0.450351238,0.498156875,0.526071191,0.449159414,0.495879054,0.305256307,0.475532174,0.413172185,0.493373364,0.493018597,0.573075235,0.450015247,0.549864709,0.299793601,0.51919049,0.397632837,0.527202725,0.48071155,0.624905944,0.464669645,0.600397348,0.340159297,0.564197421,0.387947023,0.56187886,0.45249632,0.086650954,0.200848848,0.262062109,0.237508801,0.31186822,0.439619632,0.363227174,0.291299398,0.31401093,0.461004745,0.360980735,0.279489489,0.308328276,0.459528073,0.36594987,0.282790788,0.29673776,0.41849068,0.370686833,0.306363743,E,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\E24.jpg
0.585473239,0.741310835,0.492874205,0.732457161,0.422092795,0.655541539,0.45829916,0.577751577,0.532755494,0.540186346,0.434824318,0.47286272,0.426407248,0.363241225,0.451443166,0.423291206,0.462874532,0.49365598,0.497535825,0.436554849,0.489849806,0.322432607,0.518842578,0.419792444,0.523235738,0.493783951,0.553605437,0.425982058,0.549244344,0.309712619,0.566975415,0.395287246,0.568712473,0.471428275,0.608979523,0.43973881,0.608099937,0.33350119,0.61076355,0.378470242,0.604382038,0.437031895,0.093021335,0.184525179,0.207183198,0.207918784,0.30783029,0.410169013,0.345109468,0.276339231,0.317189533,0.429654292,0.328349998,0.255231395,0.316935,0.433116097,0.346517668,0.270402514,0.302486746,0.408436867,0.363720903,0.304865898,E,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\E25.jpg
0.549036145,0.676994205,0.476701587,0.651755214,0.410549253,0.579656422,0.414579809,0.506058872,0.476194054,0.484493017,0.445726961,0.430708647,0.423396975,0.331092119,0.419678271,0.398194432,0.433164418,0.455650181,0.48700285,0.414275229,0.464645147,0.299387485,0.457368881,0.387519836,0.471260607,0.452177495,0.528751433,0.410356849,0.51234436,0.290436983,0.496433139,0.370722324,0.504750729,0.44115591,0.573763967,0.419307142,0.557430685,0.319108069,0.535871983,0.359768301,0.53530699,0.41630125,0.076611324,0.169272748,0.217479641,0.205821956,0.267075576,0.368012845,0.307347967,0.249838816,0.269943309,0.386922053,0.303641725,0.237889864,0.267407832,0.388294698,0.310756402,0.239960203,0.258870792,0.357984573,0.317498927,0.26105422,E,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\E26.jpg
0.553394437,0.703323841,0.479852706,0.673882246,0.411836982,0.597057998,0.416978657,0.525950015,0.481193155,0.508962929,0.450511366,0.444716066,0.425161302,0.339577138,0.420842677,0.410214663,0.434566647,0.469481826,0.492771745,0.430285603,0.469353825,0.310734183,0.4604083,0.403185278,0.473201036,0.471063912,0.535427272,0.428191841,0.518474221,0.305156231,0.500906467,0.389143288,0.508065641,0.46253565,0.581643939,0.438372135,0.565663457,0.336255372,0.542701185,0.378341526,0.540918827,0.437080622,0.07921612,0.177005487,0.22376492,0.207338345,0.27832159,0.385688217,0.321687674,0.262301605,0.279687308,0.401484077,0.314212633,0.245714583,0.275718038,0.399695969,0.318534781,0.245017658,0.26645345,0.367273454,0.325158194,0.26653535,E,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\E27.jpg
0.5798015,0.64439249,0.520576477,0.627188087,0.46953401,0.573692083,0.477703303,0.519371629,0.529445648,0.508622468,0.496160567,0.455800384,0.480519414,0.382908523,0.479285747,0.430136889,0.489426672,0.471257806,0.529858708,0.443158686,0.515763521,0.36272338,0.513167977,0.428595752,0.522207201,0.474325418,0.563434899,0.441539735,0.554158151,0.3570714,0.544919431,0.416581035,0.549083054,0.467871964,0.598327518,0.451989144,0.589194775,0.380344301,0.574876726,0.412628651,0.57317704,0.454585522,0.061673291,0.130986514,0.161413313,0.144807496,0.206307509,0.27969769,0.236661951,0.195302915,0.207338676,0.288856972,0.22585008,0.179554761,0.203511931,0.288463153,0.230466523,0.179173433,0.1932932,0.264215215,0.231816157,0.189922533,E,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\E28.jpg
0.582349241,0.667859197,0.518381774,0.639112949,0.466849238,0.583725274,0.47500506,0.527798533,0.526695669,0.518348277,0.494541138,0.464550763,0.479373962,0.386318445,0.480059326,0.441036612,0.490503103,0.484057486,0.529317617,0.452580512,0.516367674,0.365451097,0.514615834,0.435852051,0.52382338,0.482527733,0.563779414,0.451923043,0.556099117,0.360856652,0.546657622,0.422750175,0.551416755,0.476123899,0.599874258,0.462655872,0.591346502,0.385321945,0.575742185,0.418173134,0.573868871,0.462358236,0.070129762,0.142894254,0.176464621,0.159533179,0.221460114,0.299781759,0.248820642,0.205472095,0.221714378,0.309522577,0.241692222,0.194352844,0.216733157,0.308122754,0.247694013,0.194214425,0.205950311,0.282680472,0.249773463,0.205675865,E,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\E29.jpg
0.611977458,0.679755688,0.543143928,0.65629214,0.491964996,0.576678216,0.511831343,0.504531682,0.567744553,0.495246559,0.52560848,0.484832942,0.516089201,0.396908373,0.517499149,0.441257894,0.527272999,0.486979395,0.562444031,0.469623178,0.556514263,0.369096339,0.5517416,0.423345029,0.559910774,0.476008415,0.596491933,0.466864735,0.594623208,0.365952253,0.583212018,0.410844624,0.588613629,0.466324776,0.632493317,0.47510618,0.628900111,0.392623097,0.613419771,0.410467148,0.611858904,0.453695476,0.072722712,0.158202263,0.201823429,0.189737103,0.213200556,0.298658938,0.25652943,0.210564822,0.215891713,0.31557154,0.263390934,0.210294771,0.213453412,0.314282938,0.270445208,0.214705897,0.205675282,0.287630842,0.269292402,0.226060243,E,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\E30.jpg
0.579259455,0.802778721,0.496286601,0.761553526,0.425610512,0.666212857,0.444063157,0.590705216,0.521299839,0.59107399,0.4780761,0.512650847,0.458631456,0.390333086,0.458871216,0.470674813,0.471645802,0.5377267,0.529689014,0.498229593,0.516618371,0.36694923,0.509116232,0.474067003,0.516403198,0.549552321,0.579856157,0.502067506,0.574218392,0.366605729,0.558617234,0.463983655,0.560885072,0.546460867,0.629563332,0.524293244,0.625116289,0.415746063,0.603117347,0.466649354,0.597657681,0.53130126,0.092649939,0.205568073,0.25150191,0.219495354,0.307265771,0.429723767,0.353251092,0.286065153,0.308556964,0.440308131,0.336112281,0.26091094,0.300711807,0.436202122,0.339423331,0.256975602,0.282992298,0.38973982,0.336975,0.272100177,E,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\E31.jpg
0.568339348,0.806882739,0.489602208,0.771278858,0.419689745,0.686307669,0.43075642,0.61524266,0.503916442,0.614664793,0.467141926,0.531392395,0.444983631,0.41502142,0.446162909,0.496594727,0.459611654,0.56071043,0.516726673,0.518231213,0.500626147,0.394782364,0.495069712,0.501443803,0.503208637,0.571103632,0.565413773,0.521406591,0.557144761,0.391845524,0.542774737,0.487326026,0.545650363,0.564802706,0.614447474,0.540699899,0.608353078,0.436722159,0.586919427,0.48626554,0.582064986,0.54723233,0.086412809,0.191402853,0.235913081,0.202726539,0.293489093,0.410818605,0.333475235,0.26911432,0.293229555,0.417626384,0.314104096,0.244609478,0.285491138,0.41518816,0.32057767,0.243140972,0.270146745,0.372317007,0.321155115,0.260012938,E,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\E32.jpg
0.380789369,0.850592971,0.261649281,0.819752812,0.137324899,0.737563729,0.113330871,0.614619017,0.225559294,0.557171404,0.169157445,0.459524453,0.118879557,0.28974843,0.128913,0.429500163,0.158333331,0.517017663,0.243413687,0.418356001,0.193112954,0.226355314,0.20064719,0.401690632,0.226127833,0.483759761,0.323837578,0.408414543,0.287866771,0.211022407,0.277282566,0.367806256,0.291593462,0.471065223,0.406982064,0.430450916,0.377891064,0.259945482,0.343966991,0.345653713,0.34137547,0.433941364,0.123066958,0.268422349,0.356675981,0.331952695,0.444660159,0.618985742,0.490673882,0.400947846,0.453542584,0.651839772,0.483698785,0.398104,0.445830987,0.64628563,0.493757704,0.38986821,0.420957721,0.5906546,0.506280102,0.418511669,E,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\E33.jpg
0.458748966,0.708131373,0.397820115,0.67982626,0.354735702,0.619963646,0.377493113,0.561910808,0.429901004,0.550116062,0.366399199,0.514585972,0.347282857,0.449025452,0.355225265,0.501500547,0.364693254,0.539255321,0.401285827,0.495605826,0.385865241,0.425946116,0.392219275,0.492470324,0.397601634,0.522951722,0.436900258,0.49400878,0.431999117,0.417393267,0.428453267,0.476067901,0.428573906,0.518792987,0.472700864,0.509616315,0.471188545,0.441243351,0.45898366,0.474122137,0.453024685,0.513788223,0.06718262,0.136353611,0.167281103,0.160627032,0.214448833,0.282064836,0.231113511,0.193301831,0.220157036,0.291445632,0.225689804,0.1950141,0.21523441,0.291966095,0.234032657,0.191727824,0.199004732,0.267177768,0.234009354,0.194427434,E,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\E34.jpg
0.768266261,0.883687377,0.637455165,0.850660145,0.528532982,0.760488153,0.555317342,0.64905715,0.672574818,0.593549252,0.560695946,0.473845959,0.537842572,0.302943587,0.577179193,0.400728673,0.596678674,0.505387187,0.654387176,0.42248261,0.640501976,0.249688298,0.682132185,0.406439751,0.685849607,0.501214087,0.741257608,0.410173774,0.741619647,0.235498041,0.762052715,0.382033885,0.756652474,0.488785297,0.830271423,0.437230766,0.834433258,0.284185231,0.83385694,0.3715083,0.817282557,0.45675227,0.13491605,0.269536814,0.316857358,0.305511021,0.459407688,0.624786704,0.519387502,0.415395394,0.475056084,0.646744575,0.484958117,0.391252249,0.474283248,0.648736817,0.501691972,0.39507282,0.450741773,0.603142516,0.516361834,0.429739668,E,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\E35.jpg
0.754112363,0.88855958,0.627649188,0.857908785,0.520398021,0.756885111,0.553011179,0.651599646,0.673459828,0.599431098,0.552493691,0.475507021,0.527614117,0.307066619,0.564614654,0.413941532,0.583511353,0.51922524,0.645120263,0.428720951,0.631433606,0.259932846,0.669099808,0.421221018,0.67035532,0.517925441,0.732031941,0.418917656,0.732565522,0.245155841,0.749892592,0.395455956,0.741724372,0.502183497,0.819239736,0.445542961,0.825554907,0.29423064,0.821286023,0.382029235,0.801812172,0.466048956,0.130124578,0.268254654,0.310792047,0.300166805,0.459633011,0.624047689,0.51104958,0.406832348,0.472578927,0.640485478,0.475007859,0.37998014,0.470160698,0.643764427,0.493121679,0.386574624,0.447778181,0.598607489,0.510965058,0.42519466,E,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\E36.jpg
0.746922553,0.858835816,0.625675797,0.841963172,0.517269671,0.748676717,0.541327596,0.64203918,0.662127018,0.597396255,0.547172308,0.468891472,0.525700033,0.305579007,0.558754086,0.403110564,0.575280607,0.500751078,0.6395787,0.421318471,0.626669765,0.253952265,0.661440969,0.414621949,0.664522886,0.501841724,0.724820912,0.409393281,0.727658331,0.241295278,0.742182255,0.390446782,0.736465335,0.490307987,0.811636508,0.431421041,0.815369844,0.285372466,0.811391234,0.374267042,0.797047436,0.456439286,0.122415121,0.254706641,0.29878097,0.274847098,0.438128694,0.595846038,0.493044499,0.397096509,0.450493207,0.616721042,0.452363859,0.366380249,0.449985639,0.61784094,0.468413021,0.368676165,0.432286116,0.577533762,0.48883853,0.405506438,E,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\E37.jpg
0.741890907,0.860339761,0.617831528,0.837613702,0.510171294,0.74167186,0.540332079,0.63411957,0.662736654,0.592057407,0.545956254,0.461707056,0.521345019,0.301182002,0.55630213,0.407287687,0.572658598,0.502768993,0.635298967,0.413813502,0.618666053,0.251661628,0.655103087,0.412144482,0.659512877,0.496695578,0.720112383,0.403773248,0.720302999,0.23448047,0.735943437,0.386285007,0.73099488,0.486866593,0.806619287,0.432317555,0.810742438,0.282063723,0.804833293,0.372118413,0.789590955,0.456343651,0.126123762,0.260338337,0.302987683,0.279715601,0.44418287,0.6010806,0.489591029,0.395596294,0.45907248,0.621026113,0.456520682,0.372858192,0.457085642,0.626231498,0.474092061,0.373632079,0.432888868,0.582360464,0.49226195,0.406802349,E,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\E38.jpg
0.657431245,0.770756364,0.556248069,0.741275549,0.458165646,0.64975965,0.463481665,0.543103993,0.559912384,0.509239912,0.504146516,0.424564004,0.469984502,0.281017244,0.481086075,0.399325401,0.502806306,0.475895643,0.569788218,0.394974172,0.535225153,0.236381844,0.541939855,0.383419991,0.56106329,0.459610879,0.636438966,0.390717417,0.613532603,0.227074996,0.60616976,0.362541229,0.615168154,0.452740431,0.705014527,0.412616253,0.687918425,0.270131707,0.664890468,0.347200215,0.662035465,0.424889773,0.105390481,0.233124395,0.299068624,0.279107117,0.37860977,0.52438601,0.411167337,0.332944014,0.385867278,0.548170098,0.404187738,0.325727333,0.380618282,0.54545075,0.411421118,0.320811943,0.361287293,0.501552106,0.423621826,0.345897235,E,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\E39.jpg
0.578551114,0.8571769,0.499651611,0.837570131,0.426151007,0.772128701,0.406079412,0.700675666,0.454448819,0.644524992,0.468567371,0.589625239,0.441836447,0.505482972,0.446323276,0.564774632,0.459853768,0.624001265,0.514058232,0.555190504,0.492998928,0.414414823,0.483341277,0.326064765,0.477529347,0.241356522,0.562073588,0.555994511,0.539529443,0.421229303,0.525105298,0.333716214,0.513238788,0.253401935,0.615112185,0.581448197,0.596523643,0.470472693,0.581353188,0.400556087,0.566781342,0.336639285,0.081299182,0.174525037,0.232892946,0.246215787,0.2892755,0.377332108,0.320910092,0.261648498,0.308796236,0.450951697,0.539578551,0.624051388,0.301632791,0.437690528,0.526182046,0.607297216,0.278142103,0.387121628,0.45662941,0.52067066,F,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\F2.jpg
0.550741076,0.862757742,0.472876966,0.844918013,0.396986097,0.777314663,0.369008273,0.708030879,0.415024728,0.653590143,0.435981452,0.586091578,0.406863898,0.503280878,0.410764396,0.564346313,0.42705977,0.624593735,0.482056588,0.550189376,0.458264649,0.40564239,0.444682717,0.31319508,0.436385274,0.226366222,0.531933188,0.550756752,0.50731045,0.410530329,0.489525378,0.319880366,0.474986672,0.237228841,0.585754812,0.577159584,0.565689325,0.461725414,0.548096418,0.389143229,0.532588124,0.322646499,0.079881635,0.175900863,0.238678055,0.249339151,0.29952285,0.38720054,0.329610151,0.268363858,0.320025847,0.466375744,0.559703043,0.646584424,0.31256736,0.454308104,0.546317863,0.630099307,0.287736459,0.401310826,0.473621898,0.540416215,F,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\F3.jpg
0.547906041,0.862278223,0.469870627,0.841390193,0.395564079,0.774089694,0.363457948,0.706831217,0.40670082,0.653828502,0.434359252,0.585582197,0.406787455,0.501709878,0.410079896,0.565063536,0.424938589,0.627636075,0.480550677,0.550802469,0.458252579,0.406864464,0.444335639,0.315358162,0.434576988,0.229140818,0.530077219,0.552198291,0.506852508,0.412381887,0.489666492,0.320919812,0.475131661,0.237567276,0.582634032,0.579144299,0.563504279,0.462898105,0.546275616,0.389417976,0.531349063,0.32249409,0.080782645,0.17602639,0.241215403,0.251774107,0.299087887,0.387200189,0.327616569,0.264911177,0.318675211,0.464154538,0.556640262,0.643200161,0.310592066,0.451765543,0.544482116,0.628935512,0.285255766,0.399684605,0.472863058,0.540038003,F,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\F4.jpg
0.558261514,0.861106932,0.480960101,0.842330933,0.405810207,0.773209929,0.377875268,0.705882132,0.424535781,0.65713799,0.447793633,0.586405516,0.419301838,0.505953431,0.422148764,0.567414939,0.437384009,0.627035677,0.493639827,0.551313758,0.471216798,0.408612788,0.458027363,0.315963179,0.449876636,0.228331447,0.542724431,0.552752793,0.519525468,0.412871003,0.502330601,0.323009431,0.488353074,0.241533309,0.59505403,0.580062032,0.575745404,0.464912474,0.558341324,0.392946243,0.542964399,0.327701271,0.07954902,0.175975237,0.237978856,0.243897316,0.296081105,0.381370949,0.323699965,0.26344017,0.31646133,0.460790336,0.554282055,0.641990729,0.308745326,0.449906578,0.540996476,0.623505144,0.283442984,0.396580049,0.468160696,0.533624963,F,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\F5.jpg
0.604841352,0.834663987,0.543785751,0.823076606,0.480159849,0.779289544,0.446818471,0.742439866,0.486612678,0.71523875,0.500618994,0.602283537,0.475056738,0.544417202,0.481835455,0.61281985,0.496074378,0.673009574,0.545927644,0.567584991,0.52827394,0.43676573,0.520893276,0.34866631,0.515911639,0.260657132,0.594238937,0.570443511,0.579354286,0.442231774,0.56741631,0.3581644,0.557207227,0.280204773,0.644730031,0.598871112,0.633689761,0.495061129,0.621383607,0.427300453,0.610282838,0.364642859,0.062145424,0.136425093,0.182965897,0.168048822,0.254682102,0.317942199,0.253663698,0.19483943,0.27349957,0.405198212,0.493194709,0.580854856,0.264433113,0.393258989,0.477967039,0.556501599,0.239143026,0.340825955,0.40769927,0.470052626,F,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\F6.jpg
0.586856961,0.846648216,0.518508017,0.84231174,0.449010581,0.786210477,0.432470202,0.729496896,0.4825297,0.688184977,0.477954805,0.61164999,0.457376748,0.542218804,0.468648493,0.609579206,0.483812004,0.667872488,0.522873938,0.574983239,0.504846573,0.443662703,0.496170878,0.359278262,0.489218712,0.276054919,0.569321573,0.575253546,0.552351773,0.445979327,0.540812671,0.364539593,0.530260861,0.28981632,0.619862497,0.599384189,0.605943799,0.494809359,0.592593551,0.428891301,0.578662276,0.369250536,0.068486372,0.150513604,0.193803259,0.189722892,0.259005494,0.330820786,0.264905564,0.206346854,0.279097988,0.411245702,0.49573525,0.57888681,0.271960579,0.40215192,0.484302386,0.559700705,0.24945714,0.352356196,0.4177963,0.477468007,F,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\F7.jpg
0.606665492,0.811727405,0.53467983,0.792070031,0.471681833,0.719244003,0.463045239,0.639277458,0.519138157,0.606458306,0.518508077,0.579177618,0.502534091,0.498819202,0.5050506,0.53397131,0.513683438,0.5783723,0.558627725,0.554199636,0.547142684,0.438869327,0.540695667,0.369586676,0.535105884,0.30842939,0.598244548,0.557517171,0.587568641,0.448425472,0.57695502,0.37788102,0.568312287,0.320178062,0.641692936,0.578399301,0.629978478,0.4894014,0.617846847,0.434593886,0.606767356,0.386984378,0.074621363,0.163626916,0.224423174,0.223151153,0.24869888,0.329780066,0.295760096,0.251197666,0.261969805,0.377579277,0.447035168,0.508359783,0.254349671,0.363803497,0.434862504,0.49304333,0.235942633,0.323167988,0.377299236,0.424743039,F,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\F8.jpg
0.659035921,0.987749577,0.567959964,0.953580379,0.480564922,0.858293891,0.464275002,0.765383601,0.540035009,0.717627764,0.544389844,0.622482002,0.525959194,0.525661111,0.531957686,0.597507596,0.544750154,0.669037104,0.603638768,0.583270073,0.590383947,0.406970501,0.586790144,0.296949416,0.587091565,0.1946401,0.664090872,0.593396604,0.649946213,0.420888633,0.640546322,0.308126539,0.63117063,0.205380112,0.728875279,0.637052119,0.716669619,0.49462229,0.703614593,0.403441906,0.688137233,0.318892539,0.097274683,0.22047828,0.295598448,0.295172849,0.382836942,0.480869177,0.4104116,0.338583634,0.408255451,0.584822561,0.694567717,0.796365891,0.394385369,0.566933817,0.679874502,0.78286554,0.357583896,0.4964838,0.586005727,0.669489823,F,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\F9.jpg
0.63858676,0.867156148,0.554133296,0.845616877,0.473470718,0.770323396,0.457615644,0.689602733,0.519025803,0.638338923,0.520687938,0.570336103,0.497873515,0.479935229,0.507243454,0.542709291,0.522865772,0.606204271,0.570468485,0.532546937,0.552417755,0.383346081,0.546162367,0.291281372,0.543500543,0.203370035,0.621042132,0.535488963,0.602782309,0.390815496,0.590677023,0.296322346,0.580495894,0.209383696,0.677096963,0.564973235,0.661274612,0.445333481,0.647798538,0.369879365,0.63339293,0.299570203,0.087156914,0.191415488,0.253526646,0.258170766,0.319377944,0.411995458,0.350024037,0.28545968,0.341472434,0.491423726,0.583244396,0.670561998,0.332130901,0.477684388,0.572840792,0.660332603,0.304626901,0.422432363,0.497362097,0.567609708,F,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\F10.jpg
0.61019218,0.766083717,0.521799266,0.758328617,0.445440739,0.684531927,0.4479388,0.606373787,0.517856121,0.552013576,0.482161343,0.480137467,0.468493998,0.403546184,0.490233094,0.476278156,0.512897968,0.544751406,0.53059566,0.438104182,0.507650197,0.290176153,0.497246027,0.193727434,0.488268912,0.103396773,0.581398964,0.439925224,0.560116112,0.294855803,0.544864595,0.200315833,0.531150699,0.115329027,0.638853967,0.468480557,0.620982587,0.350837767,0.603000641,0.277574301,0.585995317,0.210019737,0.088732456,0.183830714,0.227669544,0.233135096,0.31330042,0.389245215,0.313651791,0.241772943,0.337499898,0.486829403,0.583393991,0.67380952,0.327426957,0.473881166,0.56952699,0.655537354,0.298980165,0.415386124,0.488562348,0.556590188,F,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\F11.jpg
0.637958467,0.880356073,0.556113899,0.852068782,0.477183163,0.776453495,0.461036563,0.700579941,0.519570053,0.651721478,0.526711464,0.570798218,0.501701951,0.481348753,0.509508193,0.548468232,0.524397075,0.615454435,0.576227665,0.534908831,0.557878733,0.384649605,0.552496791,0.289097309,0.55189836,0.201382488,0.62693423,0.538684845,0.607761204,0.395128369,0.595586002,0.300599188,0.58633405,0.214706004,0.682583332,0.570031166,0.664950132,0.449692458,0.648857176,0.373825014,0.632892013,0.304364055,0.086595059,0.191427386,0.252231675,0.257467658,0.328940665,0.421630976,0.355877805,0.288217049,0.350919491,0.502133117,0.597403234,0.684405926,0.341849034,0.486166432,0.581303253,0.667648932,0.313517028,0.431508632,0.506648297,0.5760143,F,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\F12.jpg
0.63338989,0.873577893,0.54879564,0.851406872,0.469477564,0.773143589,0.453124553,0.693436563,0.516244888,0.64857322,0.518008888,0.574106872,0.496681869,0.483945489,0.504713058,0.546518564,0.519659936,0.611088037,0.568141401,0.53715235,0.550044298,0.387413263,0.543921888,0.293701738,0.541725934,0.206641197,0.618981957,0.541439354,0.600929141,0.396379411,0.588660955,0.301252902,0.578527987,0.214956701,0.675434947,0.572611749,0.660348475,0.453866392,0.646030366,0.378436208,0.631151617,0.308089912,0.087451365,0.192235012,0.254846013,0.253673125,0.320929382,0.412919475,0.351461991,0.286068919,0.342694487,0.493257068,0.586737487,0.673206385,0.332450894,0.478301256,0.574070181,0.660902189,0.303888806,0.420576401,0.495303008,0.565492411,F,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\F13.jpg
0.616298556,0.720394969,0.554197013,0.714256942,0.495214403,0.66688168,0.485234112,0.611854434,0.529743195,0.575704992,0.524280429,0.528131187,0.508277059,0.464187264,0.51511246,0.50320524,0.524640977,0.544182718,0.561064661,0.497303724,0.54537183,0.387905985,0.537594378,0.3189587,0.531208038,0.253523797,0.597880125,0.494987249,0.581814706,0.389684111,0.570229411,0.322025985,0.561081171,0.262017727,0.640024841,0.510569155,0.626213133,0.424498975,0.614047289,0.369675159,0.601779222,0.321322471,0.062404143,0.13238219,0.170173254,0.168603144,0.213149473,0.278048614,0.239603849,0.198624946,0.22982708,0.339969888,0.409078753,0.474561996,0.226158968,0.332503846,0.401023957,0.461691083,0.211162991,0.296062051,0.350727035,0.399336537,F,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\F14.jpg
0.623147607,0.720000863,0.561915219,0.710576892,0.503995121,0.661603391,0.490354061,0.605663419,0.533242226,0.565265656,0.532076657,0.518748403,0.515816927,0.455213934,0.523976624,0.500571966,0.534819961,0.54406476,0.569955409,0.489327848,0.555322886,0.381063342,0.549453557,0.312656999,0.543631256,0.245665669,0.607710004,0.488807857,0.59266609,0.383057475,0.582430184,0.314252913,0.573296905,0.25182271,0.650334597,0.506329536,0.637173951,0.419029355,0.62586236,0.363392681,0.613904178,0.313174844,0.061953342,0.132693556,0.175234634,0.17895799,0.220899232,0.28571313,0.240798515,0.196863621,0.23672653,0.345657107,0.413956323,0.480953975,0.231707845,0.338319331,0.40778586,0.470824676,0.215393984,0.30129817,0.356618515,0.406931015,F,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\F15.jpg
0.625735879,0.733948588,0.563482881,0.723120809,0.504952669,0.670788765,0.493314862,0.61495626,0.53816396,0.5766325,0.536015272,0.522061706,0.521679401,0.457432479,0.531911492,0.506044209,0.545023441,0.553442061,0.574219704,0.492468029,0.562465131,0.382705837,0.556749403,0.311815441,0.552570224,0.244826436,0.61222434,0.49355638,0.599229395,0.387281537,0.590090513,0.318066239,0.582807243,0.255308121,0.654587984,0.514199376,0.643562794,0.426768422,0.632927358,0.371322572,0.622374773,0.320495903,0.06318763,0.136300209,0.178029492,0.180047751,0.230099627,0.295446966,0.246461806,0.197729876,0.246914513,0.356895864,0.42773301,0.494564144,0.240771625,0.34767893,0.41740714,0.480561718,0.221635196,0.307697016,0.362697319,0.413466346,F,C:\Users\Rahul\Desktop\project sign lang\DataSet_Pics\F16.jpg
